66.3243 	EXP 	figura: autoDraw = False
66.3243 	EXP 	figura: image = '7.png'
66.3243 	EXP 	figura: autoDraw = True
66.7251 	EXP 	New trial (rep=1, index=3): {'Stimulus': '4.png', 'Target': 0}
66.7303 	DATA 	Keypress: space
66.7407 	EXP 	figura: autoDraw = False
66.7407 	EXP 	figura: image = '4.png'
66.7407 	EXP 	figura: autoDraw = True
67.1082 	EXP 	New trial (rep=1, index=4): {'Stimulus': '5.png', 'Target': 0}
67.1136 	DATA 	Keypress: space
67.1241 	EXP 	figura: autoDraw = False
67.1241 	EXP 	figura: image = '5.png'
67.1241 	EXP 	figura: autoDraw = True
67.4585 	EXP 	New trial (rep=1, index=5): {'Stimulus': '1.png', 'Target': 1}
67.4636 	DATA 	Keypress: space
67.4736 	EXP 	figura: autoDraw = False
67.4736 	EXP 	figura: image = '1.png'
67.4736 	EXP 	figura: autoDraw = True
67.7746 	EXP 	New trial (rep=1, index=6): {'Stimulus': '1.png', 'Target': 1}
67.7795 	DATA 	Keypress: space
67.7905 	EXP 	figura: autoDraw = False
67.7905 	EXP 	figura: image = '1.png'
67.7905 	EXP 	figura: autoDraw = True
68.1590 	EXP 	New trial (rep=1, index=7): {'Stimulus': '2.png', 'Target': 1}
68.1643 	DATA 	Keypress: space
68.1743 	EXP 	figura: autoDraw = False
68.1743 	EXP 	figura: image = '2.png'
68.1743 	EXP 	figura: autoDraw = True
68.5592 	EXP 	New trial (rep=1, index=8): {'Stimulus': '19.png', 'Target': 0}
68.5645 	DATA 	Keypress: space
68.5743 	EXP 	figura: autoDraw = False
68.5743 	EXP 	figura: image = '19.png'
68.5743 	EXP 	figura: autoDraw = True
68.8081 	EXP 	New trial (rep=1, index=9): {'Stimulus': '20.png', 'Target': 0}
68.8135 	DATA 	Keypress: space
68.8242 	EXP 	figura: autoDraw = False
68.8242 	EXP 	figura: image = '20.png'
68.8242 	EXP 	figura: autoDraw = True
69.0920 	EXP 	New trial (rep=1, index=10): {'Stimulus': '21.png', 'Target': 0}
69.0970 	DATA 	Keypress: space
69.1076 	EXP 	figura: autoDraw = False
69.1076 	EXP 	figura: image = '21.png'
69.1076 	EXP 	figura: autoDraw = True
69.3588 	EXP 	New trial (rep=1, index=11): {'Stimulus': '2.png', 'Target': 1}
69.3637 	DATA 	Keypress: space
69.3747 	EXP 	figura: autoDraw = False
69.3747 	EXP 	figura: image = '2.png'
69.3747 	EXP 	figura: autoDraw = True
69.6260 	EXP 	New trial (rep=1, index=12): {'Stimulus': '2.png', 'Target': 1}
69.6310 	DATA 	Keypress: space
69.6418 	EXP 	figura: autoDraw = False
69.6418 	EXP 	figura: image = '2.png'
69.6418 	EXP 	figura: autoDraw = True
69.8591 	EXP 	New trial (rep=1, index=13): {'Stimulus': '24.png', 'Target': 0}
69.8644 	DATA 	Keypress: space
69.8743 	EXP 	figura: autoDraw = False
69.8743 	EXP 	figura: image = '24.png'
69.8743 	EXP 	figura: autoDraw = True
70.1254 	EXP 	New trial (rep=1, index=14): {'Stimulus': '15.png', 'Target': 0}
70.1304 	DATA 	Keypress: space
70.1407 	EXP 	figura: autoDraw = False
70.1407 	EXP 	figura: image = '15.png'
70.1407 	EXP 	figura: autoDraw = True
70.4589 	EXP 	New trial (rep=1, index=15): {'Stimulus': '11.png', 'Target': 0}
70.4641 	DATA 	Keypress: space
70.4742 	EXP 	figura: autoDraw = False
70.4742 	EXP 	figura: image = '11.png'
70.4742 	EXP 	figura: autoDraw = True
70.7594 	EXP 	New trial (rep=1, index=16): {'Stimulus': '1.png', 'Target': 1}
70.7644 	DATA 	Keypress: space
70.7741 	EXP 	figura: autoDraw = False
70.7741 	EXP 	figura: image = '1.png'
70.7741 	EXP 	figura: autoDraw = True
71.0257 	EXP 	New trial (rep=1, index=17): {'Stimulus': '9.png', 'Target': 0}
71.0310 	DATA 	Keypress: space
71.0409 	EXP 	figura: autoDraw = False
71.0409 	EXP 	figura: image = '9.png'
71.0409 	EXP 	figura: autoDraw = True
71.2257 	EXP 	New trial (rep=1, index=18): {'Stimulus': '1.png', 'Target': 1}
71.2307 	DATA 	Keypress: space
71.2410 	EXP 	figura: autoDraw = False
71.2410 	EXP 	figura: image = '1.png'
71.2410 	EXP 	figura: autoDraw = True
71.4251 	EXP 	New trial (rep=1, index=19): {'Stimulus': '13.png', 'Target': 0}
71.4303 	DATA 	Keypress: space
71.4406 	EXP 	figura: autoDraw = False
71.4406 	EXP 	figura: image = '13.png'
71.4406 	EXP 	figura: autoDraw = True
71.6085 	EXP 	New trial (rep=1, index=20): {'Stimulus': '1.png', 'Target': 1}
71.6133 	DATA 	Keypress: space
71.6238 	EXP 	figura: autoDraw = False
71.6238 	EXP 	figura: image = '1.png'
71.6238 	EXP 	figura: autoDraw = True
71.7913 	EXP 	New trial (rep=1, index=21): {'Stimulus': '1.png', 'Target': 1}
71.7963 	DATA 	Keypress: space
71.8072 	EXP 	figura: autoDraw = False
71.8072 	EXP 	figura: image = '1.png'
71.8072 	EXP 	figura: autoDraw = True
71.9914 	EXP 	New trial (rep=1, index=22): {'Stimulus': '2.png', 'Target': 1}
71.9965 	DATA 	Keypress: space
72.0070 	EXP 	figura: autoDraw = False
72.0070 	EXP 	figura: image = '2.png'
72.0070 	EXP 	figura: autoDraw = True
72.2256 	EXP 	New trial (rep=1, index=23): {'Stimulus': '2.png', 'Target': 1}
72.2309 	DATA 	Keypress: space
72.2408 	EXP 	figura: autoDraw = False
72.2408 	EXP 	figura: image = '2.png'
72.2408 	EXP 	figura: autoDraw = True
72.4917 	EXP 	New trial (rep=1, index=24): {'Stimulus': '10.png', 'Target': 0}
72.4974 	DATA 	Keypress: space
72.5070 	EXP 	figura: autoDraw = False
72.5070 	EXP 	figura: image = '10.png'
72.5070 	EXP 	figura: autoDraw = True
72.7914 	EXP 	New trial (rep=1, index=25): {'Stimulus': '17.png', 'Target': 0}
72.7966 	DATA 	Keypress: space
72.8071 	EXP 	figura: autoDraw = False
72.8071 	EXP 	figura: image = '17.png'
72.8071 	EXP 	figura: autoDraw = True
73.1078 	EXP 	New trial (rep=1, index=26): {'Stimulus': '1.png', 'Target': 1}
73.1128 	DATA 	Keypress: space
73.1244 	EXP 	figura: autoDraw = False
73.1244 	EXP 	figura: image = '1.png'
73.1244 	EXP 	figura: autoDraw = True
73.3754 	EXP 	New trial (rep=1, index=27): {'Stimulus': '2.png', 'Target': 1}
73.3805 	DATA 	Keypress: space
73.3912 	EXP 	figura: autoDraw = False
73.3912 	EXP 	figura: image = '2.png'
73.3912 	EXP 	figura: autoDraw = True
